,Age,Gender,State,Category,Brand,Quantity,Price,Discount,Product Rating,high_return_risk
2025-04-11 21:36:09,22,Male,Uttarakhand,Jackets,Zudio,4,741.0,20,2.0,Yes
2025-04-11 21:36:09,35,Female,Maharashtra,Jackets,H&M,4,759.0,30,2.0,Yes
2025-04-11 21:36:09,57,Female,Punjab,Formal Wear,Levie's,4,436.0,20,4.0,No
2025-04-11 21:36:09,49,Male,Jharkhand,Shirts,Nike,3,945.0,15,2.0,No
2025-04-11 21:36:09,34,Male,Jharkhand,Shorts,Raymond,6,652.0,20,4.0,Yes
2025-04-11 21:36:09,48,Female,Odisha,Trousers,Levie's,5,881.0,20,3.0,Yes
2025-04-11 21:36:09,34,Female,Rajasthan,Activewear,Puma,2,580.0,25,3.5,Yes
2025-04-11 21:36:09,68,Male,Manipur,Activewear,Nike,3,544.0,10,2.5,No
2025-04-11 21:36:09,36,Male,Telangana,Shirts,Levie's,6,612.0,30,2.5,Yes
2025-04-11 21:36:09,38,Male,Bihar,Shorts,Nike,6,648.0,20,2.5,No
2025-04-11 21:36:09,22,Male,Bihar,Formal Wear,Adidas,6,554.0,25,2.0,Yes
2025-04-11 21:36:09,19,Male,Karnataka,Formal Wear,Adidas,6,506.0,10,1.5,Yes
2025-04-11 21:36:09,56,Male,Kerala,T-shirts,Nike,3,510.0,30,2.5,No
2025-04-11 21:36:09,36,Female,West Bengal,T-shirts,Levie's,5,896.0,20,4.0,Yes
2025-04-11 21:36:09,65,Male,Gujarat,T-shirts,H&M,1,767.0,10,1.0,No
2025-04-11 21:36:09,53,Female,Uttar Pradesh,Dresses,H&M,5,475.0,20,3.0,Yes
2025-04-11 21:36:09,46,Female,Madhya Pradesh,T-shirts,Levie's,7,948.0,20,5.0,Yes
2025-04-11 21:36:09,59,Female,Uttarakhand,Shirts,Puma,4,813.0,25,2.5,No
2025-04-11 21:36:09,68,Male,Manipur,Undergarments,Adidas,5,895.0,30,3.0,No
2025-04-11 21:36:09,43,Male,Kerala,Suits,Nike,2,936.0,30,2.0,Yes
2025-04-11 21:36:09,68,Female,Mizoram,Jeans,Adidas,6,482.0,15,2.5,Yes
2025-04-11 21:36:09,22,Female,Telangana,Jeans,Adidas,1,688.0,20,4.5,Yes
2025-04-11 21:36:09,64,Male,Madhya Pradesh,Activewear,Adidas,6,822.0,25,2.5,No
2025-04-11 21:36:09,24,Female,Goa,Trousers,Adidas,7,529.0,25,1.0,Yes
2025-04-11 21:36:09,25,Male,Manipur,Activewear,H&M,3,741.0,15,3.0,Yes
2025-04-11 21:36:09,19,Female,Chhattisgarh,Ethnic Wear,Zudio,1,778.0,20,1.5,Yes
2025-04-11 21:36:09,44,Female,Kerala,Jackets,Adidas,3,536.0,10,1.0,Yes
2025-04-11 21:36:09,47,Female,Sikkim,Ethnic Wear,Levie's,6,545.0,10,5.0,No
2025-04-11 21:36:09,62,Female,Tripura,Sleepwear,Puma,1,911.0,20,1.0,Yes
2025-04-11 21:36:09,38,Female,Uttarakhand,Shirts,Adidas,2,687.0,30,3.5,No
2025-04-11 21:36:09,19,Male,Punjab,Shirts,Pantaloons,4,636.0,20,1.5,Yes
2025-04-11 21:36:09,23,Female,Bihar,Trousers,Puma,6,785.0,30,3.5,Yes
2025-04-11 21:36:09,53,Male,Arunachal Pradesh,Sweaters,Levie's,1,621.0,25,1.0,Yes
2025-04-11 21:36:09,68,Female,Sikkim,Formal Wear,Levie's,4,401.0,25,2.5,Yes
2025-04-11 21:36:09,43,Female,Nagaland,Activewear,H&M,6,570.0,25,2.5,No
2025-04-11 21:36:09,50,Male,Bihar,Trousers,Puma,2,923.0,30,4.5,Yes
2025-04-11 21:36:09,30,Male,Meghalaya,Undergarments,Adidas,1,608.0,10,3.0,No
2025-04-11 21:36:09,44,Male,Goa,Ethnic Wear,Zudio,7,551.0,20,5.0,No
2025-04-11 21:36:09,38,Male,Arunachal Pradesh,Sweaters,Levie's,6,873.0,30,1.0,No
2025-04-11 21:36:09,30,Female,Manipur,Ethnic Wear,Adidas,5,413.0,10,2.0,No
2025-04-11 21:36:09,68,Male,Manipur,T-shirts,H&M,2,476.0,10,3.5,No
2025-04-11 21:36:09,33,Male,Himachal Pradesh,Dresses,Puma,6,816.0,15,1.5,No
2025-04-11 21:36:09,63,Male,Maharashtra,Dresses,Zudio,1,707.0,20,4.0,No
2025-04-11 21:36:09,70,Female,Kerala,Jeans,Raymond,4,840.0,15,5.0,Yes
2025-04-11 21:36:09,66,Female,Assam,Suits,Raymond,5,758.0,30,4.5,Yes
2025-04-11 21:36:09,48,Female,Mizoram,Shirts,Zudio,7,422.0,10,1.0,Yes
2025-04-11 21:36:09,30,Female,Rajasthan,Suits,Pantaloons,7,672.0,15,4.5,Yes
2025-04-11 21:36:09,31,Male,Tripura,Shorts,Zudio,3,628.0,25,2.5,Yes
2025-04-11 21:36:09,27,Female,Odisha,Dresses,Pantaloons,4,891.0,15,4.0,Yes
2025-04-11 21:36:09,55,Female,Odisha,Suits,Raymond,3,655.0,20,4.5,No
2025-04-11 21:36:09,44,Male,Tamil Nadu,Trousers,Nike,4,442.0,20,1.0,No
2025-04-11 21:36:09,41,Male,Assam,Sleepwear,Adidas,6,626.0,10,3.0,No
2025-04-11 21:36:09,28,Female,Bihar,Dresses,Pantaloons,5,492.0,10,4.0,Yes
2025-04-11 21:36:09,51,Male,Haryana,Ethnic Wear,Levie's,3,886.0,10,4.0,No
2025-04-11 21:36:09,24,Female,Assam,Ethnic Wear,Adidas,4,727.0,30,3.5,No
2025-04-11 21:36:09,62,Female,Bihar,Skirts,Nike,6,761.0,15,5.0,Yes
2025-04-11 21:36:09,57,Male,Uttar Pradesh,Activewear,Nike,7,904.0,10,5.0,No
2025-04-11 21:36:09,43,Female,Punjab,Shirts,Raymond,2,569.0,10,4.0,Yes
2025-04-11 21:36:09,23,Female,Nagaland,T-shirts,Levie's,2,963.0,25,4.5,Yes
2025-04-11 21:36:09,61,Male,Himachal Pradesh,Dresses,Levie's,6,906.0,20,4.0,Yes
2025-04-11 21:36:09,21,Male,Assam,Activewear,Levie's,1,625.0,10,2.5,Yes
2025-04-11 21:36:09,23,Female,Sikkim,Sweaters,Adidas,6,800.0,30,2.5,No
2025-04-11 21:36:09,53,Female,Odisha,Jackets,Zudio,7,523.0,20,2.0,Yes
2025-04-11 21:36:09,53,Male,Telangana,Sleepwear,Adidas,4,637.0,10,1.5,Yes
2025-04-11 21:36:09,50,Female,Bihar,Undergarments,Puma,2,755.0,15,1.5,Yes
2025-04-11 21:36:09,21,Male,Meghalaya,Shirts,Raymond,6,725.0,30,1.0,Yes
2025-04-11 21:36:09,28,Female,Uttarakhand,Ethnic Wear,Raymond,6,777.0,10,4.5,Yes
2025-04-11 21:36:09,49,Male,Himachal Pradesh,Skirts,H&M,6,660.0,10,1.5,No
2025-04-11 21:36:09,37,Male,West Bengal,Trousers,H&M,5,622.0,20,3.0,Yes
2025-04-11 21:36:09,52,Female,Sikkim,Activewear,Levie's,3,760.0,20,4.0,Yes
2025-04-11 21:36:09,51,Female,Uttarakhand,Jeans,H&M,5,610.0,10,4.0,Yes
2025-04-11 21:36:09,61,Female,Punjab,Shorts,Pantaloons,7,995.0,10,5.0,Yes
2025-04-11 21:36:09,57,Female,Goa,Sleepwear,Raymond,5,719.0,10,1.0,No
2025-04-11 21:36:09,48,Male,Manipur,Sleepwear,Puma,4,527.0,15,4.5,No
2025-04-11 21:36:09,34,Male,Haryana,Ethnic Wear,Zudio,1,876.0,25,1.5,No
2025-04-11 21:36:09,18,Female,Rajasthan,Sleepwear,Raymond,1,584.0,20,4.0,No
2025-04-11 21:36:09,33,Female,Bihar,T-shirts,Raymond,2,412.0,25,3.0,No
2025-04-11 21:36:09,21,Male,Goa,Suits,Raymond,5,531.0,10,1.5,No
2025-04-11 21:36:09,37,Male,Karnataka,Jeans,Levie's,5,917.0,20,1.0,Yes
2025-04-11 21:36:09,18,Female,Bihar,Sleepwear,Zudio,2,479.0,20,3.0,Yes
2025-04-11 21:36:09,57,Male,Jharkhand,Formal Wear,Zudio,7,885.0,30,5.0,Yes
2025-04-11 21:36:09,18,Female,Arunachal Pradesh,Undergarments,Puma,6,488.0,20,3.0,Yes
2025-04-11 21:36:09,18,Male,Sikkim,Shorts,Puma,2,731.0,10,2.5,No
2025-04-11 21:36:09,20,Female,Uttar Pradesh,Suits,H&M,3,553.0,20,5.0,No
2025-04-11 21:36:09,35,Male,Arunachal Pradesh,Trousers,Adidas,4,605.0,30,1.0,Yes
2025-04-11 21:36:09,64,Male,Nagaland,Formal Wear,Zudio,5,523.0,25,1.0,No
2025-04-11 21:36:09,27,Female,Goa,Jackets,Zudio,7,907.0,25,1.0,No
2025-04-11 21:36:09,55,Male,Nagaland,Jackets,Adidas,1,679.0,10,3.0,No
2025-04-11 21:36:09,47,Male,Telangana,Jeans,Nike,7,978.0,30,4.5,Yes
2025-04-11 21:36:09,23,Male,Uttarakhand,Shorts,H&M,3,897.0,20,5.0,No
2025-04-11 21:36:09,53,Female,Mizoram,Sleepwear,Puma,5,513.0,15,4.0,Yes
2025-04-11 21:36:09,63,Male,Bihar,Sleepwear,Levie's,2,932.0,30,3.0,Yes
2025-04-11 21:36:09,50,Male,Maharashtra,Jackets,Pantaloons,5,426.0,25,4.5,Yes
2025-04-11 21:36:09,67,Female,Maharashtra,Formal Wear,Levie's,5,510.0,30,1.0,Yes
2025-04-11 21:36:09,45,Male,Himachal Pradesh,Suits,Raymond,1,579.0,15,2.0,Yes
2025-04-11 21:36:09,39,Male,Sikkim,Shorts,H&M,1,755.0,20,3.0,No
2025-04-11 21:36:09,50,Female,Odisha,Undergarments,H&M,2,642.0,30,5.0,No
2025-04-11 21:36:09,35,Male,Rajasthan,Shirts,Adidas,2,943.0,20,1.0,Yes
2025-04-11 21:36:09,29,Male,Maharashtra,Shirts,Nike,3,453.0,25,4.5,No
2025-04-11 21:36:09,38,Female,Chhattisgarh,Jeans,Levie's,3,656.0,30,4.5,No
2025-04-11 21:36:09,57,Male,Mizoram,Activewear,Zudio,3,927.0,30,4.5,Yes
2025-04-11 21:36:09,50,Female,Haryana,Sweaters,H&M,7,952.0,15,2.0,Yes
2025-04-11 21:36:09,38,Female,Haryana,Dresses,Nike,6,736.0,30,2.5,No
2025-04-11 21:36:09,40,Male,Maharashtra,Ethnic Wear,Adidas,5,822.0,10,1.0,Yes
2025-04-11 21:36:09,63,Female,Himachal Pradesh,Shirts,Levie's,4,409.0,20,3.5,Yes
2025-04-11 21:36:09,57,Female,Uttar Pradesh,Skirts,Raymond,4,491.0,15,1.0,Yes
2025-04-11 21:36:09,69,Male,Chhattisgarh,Shorts,Pantaloons,3,752.0,15,2.5,Yes
2025-04-11 21:36:09,45,Male,Tripura,Formal Wear,Pantaloons,2,426.0,25,2.0,No
2025-04-11 21:36:09,62,Male,Rajasthan,Dresses,Levie's,2,501.0,10,1.0,No
2025-04-11 21:36:09,36,Female,Assam,Shirts,Adidas,6,591.0,10,1.0,No
2025-04-11 21:36:09,25,Male,Chhattisgarh,Shirts,Adidas,1,815.0,15,3.0,Yes
2025-04-11 21:36:09,24,Female,Gujarat,Jackets,Pantaloons,2,953.0,30,5.0,Yes
2025-04-11 21:36:09,38,Male,Rajasthan,Shirts,Nike,1,792.0,10,4.5,No
2025-04-11 21:36:09,64,Female,Andhra Pradesh,Activewear,H&M,3,955.0,25,1.0,No
2025-04-11 21:36:09,35,Female,Sikkim,Suits,Zudio,3,617.0,30,2.5,No
2025-04-11 21:36:09,28,Male,Tripura,T-shirts,Puma,4,643.0,15,2.5,Yes
2025-04-11 21:36:09,46,Female,Andhra Pradesh,Suits,Adidas,5,852.0,25,4.5,No
2025-04-11 21:36:09,25,Female,Bihar,Suits,Nike,1,807.0,20,4.5,Yes
2025-04-11 21:36:09,33,Male,Karnataka,Sweaters,Adidas,1,463.0,30,3.5,No
2025-04-11 21:36:09,34,Male,Assam,Skirts,Raymond,2,405.0,30,2.5,No
2025-04-11 21:36:09,44,Male,Telangana,Jackets,Raymond,5,771.0,30,2.5,Yes
2025-04-11 21:36:09,21,Male,Odisha,Jackets,Raymond,2,1000.0,25,3.5,Yes
2025-04-11 21:36:09,29,Male,Uttar Pradesh,Suits,Puma,7,554.0,20,2.0,Yes
2025-04-11 21:36:09,65,Male,Haryana,Sleepwear,Puma,2,538.0,30,3.5,Yes
2025-04-11 21:36:09,30,Male,Gujarat,Jackets,Zudio,6,525.0,30,4.0,Yes
2025-04-11 21:36:09,40,Female,Madhya Pradesh,Shirts,Raymond,6,905.0,15,2.0,Yes
2025-04-11 21:36:09,56,Male,Haryana,Activewear,Levie's,6,638.0,15,3.0,No
2025-04-11 21:36:09,70,Female,Himachal Pradesh,Trousers,Zudio,5,683.0,30,4.5,Yes
2025-04-11 21:36:09,29,Female,Uttar Pradesh,Suits,Adidas,3,859.0,20,2.5,No
2025-04-11 21:36:09,39,Male,Rajasthan,T-shirts,H&M,5,666.0,25,3.5,Yes
2025-04-11 21:36:09,50,Female,West Bengal,Sleepwear,Adidas,3,812.0,20,1.0,No
2025-04-11 21:36:09,59,Female,Rajasthan,Shorts,Pantaloons,1,845.0,30,4.0,Yes
2025-04-11 21:36:09,32,Male,Manipur,Ethnic Wear,Raymond,6,975.0,15,4.0,Yes
2025-04-11 21:36:09,66,Female,Chhattisgarh,Shorts,Zudio,3,990.0,20,1.5,No
2025-04-11 21:36:09,47,Female,Rajasthan,Jeans,Raymond,4,669.0,10,4.0,No
2025-04-11 21:36:09,20,Male,Telangana,T-shirts,Pantaloons,3,483.0,10,5.0,No
2025-04-11 21:36:09,61,Female,Telangana,Activewear,H&M,5,909.0,30,2.5,Yes
2025-04-11 21:36:09,62,Female,Rajasthan,Shorts,Puma,6,547.0,25,1.0,No
2025-04-11 21:36:09,30,Male,Tamil Nadu,Sleepwear,Puma,5,963.0,30,3.5,No
2025-04-11 21:36:09,18,Male,Assam,Skirts,Raymond,3,728.0,15,2.5,No
2025-04-11 21:36:09,42,Male,Sikkim,Jeans,Zudio,6,661.0,15,3.0,Yes
2025-04-11 21:36:09,28,Female,Madhya Pradesh,Undergarments,Nike,7,724.0,15,1.0,Yes
2025-04-11 21:36:09,40,Male,Jharkhand,Suits,Zudio,3,696.0,30,2.5,Yes
2025-04-11 21:36:09,62,Male,Odisha,Trousers,Zudio,6,699.0,25,1.5,No
2025-04-11 21:36:09,18,Male,Bihar,Ethnic Wear,H&M,4,688.0,25,2.0,Yes
2025-04-11 21:36:09,39,Female,Haryana,Formal Wear,Levie's,1,865.0,25,5.0,No
2025-04-11 21:36:09,62,Male,Punjab,Sleepwear,Pantaloons,4,730.0,30,3.0,No
2025-04-11 21:36:09,26,Female,Tripura,Jeans,Pantaloons,6,524.0,30,2.0,No
2025-04-11 21:36:09,66,Male,West Bengal,Jackets,Nike,6,402.0,10,5.0,No
2025-04-11 21:36:09,31,Female,Chhattisgarh,Dresses,Zudio,4,532.0,15,2.0,No
2025-04-11 21:36:09,33,Female,Chhattisgarh,Undergarments,Nike,1,684.0,15,3.0,Yes
2025-04-11 21:36:09,25,Female,Madhya Pradesh,Undergarments,H&M,6,520.0,20,2.0,Yes
2025-04-11 21:36:09,37,Male,West Bengal,Jackets,Raymond,6,429.0,20,1.5,Yes
2025-04-11 21:36:09,47,Male,Odisha,Undergarments,Puma,2,495.0,15,4.5,Yes
2025-04-11 21:36:09,26,Female,Arunachal Pradesh,Suits,H&M,3,915.0,30,5.0,Yes
2025-04-11 21:36:09,50,Female,Kerala,Activewear,Levie's,6,830.0,10,2.5,Yes
2025-04-11 21:36:09,25,Female,Haryana,Formal Wear,Pantaloons,6,573.0,15,2.0,Yes
2025-04-11 21:36:09,54,Male,Madhya Pradesh,Activewear,Pantaloons,5,526.0,30,2.0,No
2025-04-11 21:36:09,66,Female,Goa,Trousers,H&M,5,607.0,25,4.5,No
2025-04-11 21:36:09,69,Female,Nagaland,Shirts,Puma,4,865.0,30,2.5,Yes
2025-04-11 21:36:09,60,Female,Arunachal Pradesh,Shorts,Pantaloons,3,563.0,15,4.0,Yes
2025-04-11 21:36:09,67,Female,Haryana,Trousers,Raymond,7,460.0,30,2.0,Yes
2025-04-11 21:36:09,37,Female,West Bengal,Jackets,Nike,4,805.0,10,2.5,Yes
2025-04-11 21:36:09,23,Female,Karnataka,Jeans,Zudio,5,966.0,10,4.5,No
2025-04-11 21:36:09,31,Female,Arunachal Pradesh,Shirts,Puma,5,515.0,20,1.0,Yes
2025-04-11 21:36:09,41,Female,Sikkim,Activewear,Pantaloons,1,773.0,30,2.5,Yes
2025-04-11 21:36:09,54,Female,Punjab,Skirts,Puma,4,848.0,30,2.0,No
2025-04-11 21:36:09,60,Female,Andhra Pradesh,Formal Wear,Puma,2,497.0,30,2.0,Yes
2025-04-11 21:36:09,22,Female,Meghalaya,Jackets,Puma,3,786.0,30,4.5,Yes
2025-04-11 21:36:09,64,Male,Haryana,Dresses,Puma,4,714.0,25,2.5,Yes
2025-04-11 21:36:09,24,Male,Gujarat,Suits,Nike,5,552.0,20,4.5,No
2025-04-11 21:36:09,32,Male,Telangana,T-shirts,Zudio,1,501.0,15,1.5,Yes
2025-04-11 21:36:09,19,Female,Chhattisgarh,Sleepwear,Pantaloons,6,808.0,20,2.5,No
2025-04-11 21:36:09,55,Male,Tripura,Suits,Nike,1,973.0,20,2.0,Yes
2025-04-11 21:36:09,57,Male,Madhya Pradesh,Activewear,Adidas,1,944.0,30,2.5,No
2025-04-11 21:36:09,61,Female,Karnataka,Ethnic Wear,Levie's,6,866.0,15,4.5,Yes
2025-04-11 21:36:09,44,Male,Arunachal Pradesh,Suits,H&M,5,581.0,20,1.5,No
2025-04-11 21:36:09,27,Male,Uttar Pradesh,Suits,Adidas,4,684.0,15,1.5,No
2025-04-11 21:36:09,55,Male,Punjab,Trousers,Nike,6,413.0,25,1.5,Yes
2025-04-11 21:36:09,31,Female,Uttar Pradesh,Dresses,Puma,3,526.0,10,1.5,No
2025-04-11 21:36:09,47,Female,Sikkim,Dresses,Zudio,5,413.0,10,2.0,No
2025-04-11 21:36:09,54,Female,Haryana,Activewear,Nike,4,761.0,25,5.0,No
2025-04-11 21:36:09,60,Male,Manipur,T-shirts,Nike,3,986.0,30,2.0,No
2025-04-11 21:36:09,51,Male,Odisha,T-shirts,Pantaloons,5,796.0,20,1.5,Yes
2025-04-11 21:36:09,67,Female,Karnataka,Suits,Raymond,3,425.0,25,4.5,Yes
2025-04-11 21:36:09,53,Female,Telangana,T-shirts,Adidas,5,436.0,30,3.0,Yes
2025-04-11 21:36:09,54,Female,Rajasthan,Skirts,Nike,7,907.0,15,1.0,No
2025-04-11 21:36:09,57,Female,Bihar,Trousers,H&M,3,430.0,15,1.0,No
2025-04-11 21:36:09,64,Female,Madhya Pradesh,Jeans,Pantaloons,6,567.0,20,1.5,Yes
2025-04-11 21:36:09,34,Female,Arunachal Pradesh,Suits,H&M,4,807.0,25,2.5,Yes
2025-04-11 21:36:09,39,Female,Chhattisgarh,Trousers,Adidas,3,480.0,15,2.5,Yes
2025-04-11 21:36:09,70,Male,Gujarat,Sweaters,Puma,5,951.0,10,3.0,Yes
2025-04-11 21:36:09,70,Female,Uttarakhand,Sleepwear,Adidas,4,575.0,10,1.5,Yes
2025-04-11 21:36:09,29,Female,Himachal Pradesh,Trousers,Levie's,3,489.0,10,2.5,Yes
2025-04-11 21:36:09,41,Male,Madhya Pradesh,Jeans,Zudio,4,468.0,15,4.5,No
2025-04-11 21:36:09,64,Female,Andhra Pradesh,Trousers,Puma,2,886.0,10,3.5,Yes
2025-04-11 21:36:09,53,Male,Tripura,Activewear,Puma,4,978.0,25,4.0,No
2025-04-11 21:36:09,65,Female,Punjab,Suits,Levie's,7,901.0,30,3.0,No
2025-04-11 21:36:09,27,Female,Maharashtra,T-shirts,Puma,1,579.0,15,4.0,Yes
2025-04-11 21:36:09,48,Male,Tripura,Ethnic Wear,Adidas,1,567.0,10,3.0,No
2025-04-11 21:36:09,37,Female,Karnataka,Skirts,Adidas,5,947.0,25,2.0,Yes
2025-04-11 21:36:09,41,Female,Tamil Nadu,Trousers,Levie's,1,729.0,25,5.0,Yes
2025-04-11 21:36:09,51,Female,Punjab,T-shirts,Raymond,3,832.0,25,3.0,Yes
2025-04-11 21:36:09,33,Female,Mizoram,Suits,Levie's,5,950.0,25,5.0,Yes
2025-04-11 21:36:09,44,Female,Bihar,Trousers,Puma,7,460.0,10,4.5,No
2025-04-11 21:36:09,60,Female,Uttarakhand,Skirts,Zudio,4,449.0,30,4.0,No
2025-04-11 21:36:09,43,Male,Goa,Trousers,H&M,7,457.0,10,1.0,Yes
2025-04-11 21:36:09,42,Male,Maharashtra,Shirts,Adidas,6,479.0,20,5.0,Yes
2025-04-11 21:36:09,33,Male,Karnataka,Shorts,Zudio,4,879.0,30,2.5,Yes
2025-04-11 21:36:09,34,Female,Meghalaya,T-shirts,Pantaloons,7,611.0,25,4.0,Yes
2025-04-11 21:36:09,40,Female,Kerala,Dresses,Adidas,6,577.0,25,2.0,Yes
2025-04-11 21:36:09,47,Male,Meghalaya,Jeans,Levie's,5,961.0,30,1.0,Yes
2025-04-11 21:36:09,30,Male,Himachal Pradesh,Sleepwear,Puma,5,886.0,10,4.5,Yes
2025-04-11 21:36:09,20,Female,Uttarakhand,Undergarments,Zudio,7,905.0,15,3.5,No
2025-04-11 21:36:09,38,Male,Kerala,Ethnic Wear,Zudio,4,864.0,30,3.0,No
2025-04-11 21:36:09,18,Male,Andhra Pradesh,Skirts,H&M,5,574.0,25,2.0,Yes
2025-04-11 21:36:09,59,Male,Tamil Nadu,Shirts,Nike,5,599.0,20,3.5,No
2025-04-11 21:36:09,24,Male,Nagaland,Shirts,Puma,5,764.0,20,4.5,Yes
2025-04-11 21:36:09,25,Male,West Bengal,Shirts,Adidas,7,412.0,30,2.0,No
2025-04-11 21:36:09,65,Male,Manipur,Jeans,Zudio,4,748.0,25,2.5,Yes
2025-04-11 21:36:09,27,Female,Karnataka,Sleepwear,Zudio,3,801.0,10,2.5,No
2025-04-11 21:36:09,20,Female,Rajasthan,Jeans,Pantaloons,3,432.0,20,4.5,Yes
2025-04-11 21:36:09,34,Female,Jharkhand,Ethnic Wear,Raymond,7,759.0,15,2.5,Yes
2025-04-11 21:36:09,31,Female,Sikkim,Sleepwear,Levie's,5,487.0,25,2.0,Yes
2025-04-11 21:36:09,23,Male,Odisha,Shorts,Pantaloons,3,735.0,25,2.5,No
2025-04-11 21:36:09,53,Male,Haryana,Dresses,H&M,2,455.0,30,1.0,Yes
2025-04-11 21:36:09,56,Male,Chhattisgarh,Trousers,Adidas,2,626.0,15,4.5,No
2025-04-11 21:36:09,70,Female,Goa,T-shirts,Adidas,5,573.0,25,3.5,No
2025-04-11 21:36:09,21,Male,Himachal Pradesh,T-shirts,Pantaloons,3,505.0,15,3.5,No
2025-04-11 21:36:09,18,Male,Maharashtra,Dresses,Pantaloons,7,586.0,20,2.0,Yes
2025-04-11 21:36:09,55,Male,Bihar,Suits,Puma,1,415.0,15,1.5,No
2025-04-11 21:36:09,60,Female,Telangana,Jackets,Pantaloons,4,825.0,20,2.5,Yes
2025-04-11 21:36:09,63,Female,Mizoram,Sweaters,Pantaloons,2,886.0,10,1.0,Yes
2025-04-11 21:36:09,26,Female,Uttar Pradesh,Ethnic Wear,Puma,3,768.0,15,1.0,Yes
2025-04-11 21:36:09,22,Female,Assam,Skirts,Raymond,7,603.0,30,3.0,Yes
2025-04-11 21:36:09,42,Female,Odisha,Dresses,H&M,5,988.0,10,1.0,No
2025-04-11 21:36:09,50,Female,Assam,Shirts,Levie's,5,464.0,20,3.0,Yes
2025-04-11 21:36:09,58,Male,Andhra Pradesh,Activewear,Adidas,1,886.0,10,5.0,Yes
2025-04-11 21:36:09,41,Female,Uttar Pradesh,Sleepwear,Nike,7,835.0,30,5.0,Yes
2025-04-11 21:36:09,31,Male,Odisha,Shirts,Puma,2,654.0,20,2.0,No
2025-04-11 21:36:09,26,Female,Maharashtra,Dresses,Puma,7,672.0,25,2.0,No
2025-04-11 21:36:09,48,Male,Manipur,T-shirts,H&M,7,803.0,30,4.0,No
2025-04-11 21:36:09,31,Female,Punjab,Ethnic Wear,Levie's,3,571.0,30,4.0,Yes
2025-04-11 21:36:09,37,Male,Kerala,Undergarments,Zudio,7,997.0,30,4.5,Yes
2025-04-11 21:36:09,62,Female,Gujarat,Suits,Nike,7,683.0,10,1.5,Yes
2025-04-11 21:36:09,51,Female,Mizoram,Shirts,H&M,2,816.0,25,1.5,Yes
2025-04-11 21:36:09,46,Female,Manipur,Suits,Adidas,5,739.0,30,3.0,No
2025-04-11 21:36:09,70,Female,Rajasthan,Dresses,H&M,5,602.0,10,1.0,No
2025-04-11 21:36:09,63,Male,Rajasthan,Formal Wear,Adidas,4,484.0,10,1.0,No
2025-04-11 21:36:09,56,Female,Rajasthan,Formal Wear,H&M,3,900.0,30,1.0,Yes
2025-04-11 21:36:09,62,Female,Assam,T-shirts,Puma,6,557.0,20,3.0,Yes
2025-04-11 21:36:09,67,Female,Andhra Pradesh,Shirts,Puma,1,435.0,10,4.0,Yes
2025-04-11 21:36:09,49,Female,Uttarakhand,Ethnic Wear,Levie's,1,417.0,25,1.5,Yes
2025-04-11 21:36:09,44,Male,Haryana,Shorts,Adidas,2,736.0,30,5.0,No
2025-04-11 21:36:09,62,Male,Arunachal Pradesh,Undergarments,Zudio,4,512.0,20,3.5,No
2025-04-11 21:36:09,18,Male,Karnataka,T-shirts,Nike,6,789.0,20,3.0,Yes
2025-04-11 21:36:09,32,Female,Gujarat,Jeans,Levie's,6,724.0,30,5.0,Yes
2025-04-11 21:36:09,38,Female,Mizoram,Skirts,Zudio,4,602.0,10,1.5,Yes
2025-04-11 21:36:09,68,Male,Andhra Pradesh,Dresses,Levie's,2,632.0,30,3.5,Yes
2025-04-11 21:36:09,52,Female,Chhattisgarh,Jeans,H&M,7,459.0,10,4.0,No
2025-04-11 21:36:09,49,Female,Uttar Pradesh,Shorts,Levie's,4,917.0,10,1.0,No
2025-04-11 21:36:09,35,Male,Gujarat,Sweaters,Adidas,6,659.0,10,2.5,Yes
2025-04-11 21:36:09,55,Male,Uttar Pradesh,Sleepwear,Nike,2,603.0,25,3.5,Yes
2025-04-11 21:36:09,60,Male,Gujarat,Suits,Zudio,6,599.0,15,2.5,Yes
2025-04-11 21:36:09,36,Female,Manipur,Sweaters,Levie's,1,504.0,20,1.5,Yes
2025-04-11 21:36:09,29,Female,Mizoram,Activewear,Nike,6,954.0,10,1.0,No
2025-04-11 21:36:09,66,Female,Tripura,Shirts,Zudio,2,747.0,15,4.0,No
2025-04-11 21:36:09,37,Male,Haryana,Shirts,Adidas,4,724.0,10,2.0,No
2025-04-11 21:36:09,45,Male,Himachal Pradesh,Trousers,Puma,2,752.0,20,1.5,No
2025-04-11 21:36:09,22,Female,Uttar Pradesh,Trousers,Raymond,3,559.0,15,1.5,No
2025-04-11 21:36:09,66,Female,Maharashtra,Jeans,Levie's,6,898.0,10,3.5,No
2025-04-11 21:36:09,28,Female,Tripura,Undergarments,Adidas,5,526.0,20,5.0,Yes
2025-04-11 21:36:09,20,Female,Maharashtra,Suits,Levie's,3,571.0,20,3.5,Yes
2025-04-11 21:36:09,31,Male,Karnataka,Ethnic Wear,Zudio,6,604.0,15,1.5,Yes
2025-04-11 21:36:09,34,Male,Meghalaya,T-shirts,Levie's,2,892.0,20,1.5,Yes
2025-04-11 21:36:09,61,Female,Punjab,Activewear,Puma,4,688.0,15,3.5,Yes
2025-04-11 21:36:09,20,Male,Tamil Nadu,Shirts,H&M,6,751.0,15,2.0,No
